,from,to,pval,fdr,value
598,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G12420,0.018981018981019,0.0370700727843585,2
599,AT1G29860,AT5G12420,0.020979020979021,0.0395952821020941,2
600,AT3G51910,AT1G23020,0.000999000999000999,0.00868587479466141,2
601,AT1G14580,AT5G64401,0.000999000999000999,0.00868587479466141,2
602,AT2G28500,AT5G64401,0.002997002997003,0.0141540277903914,2
603,AT1G62300,AT1G33030,0.031968031968032,0.0484533701163898,2
604,AT1G62300,AT1G30720,0.030969030969031,0.0476340831633208,2
605,AT1G29860,AT1G30720,0.022977022977023,0.0410897192308552,2
606,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G30720,0.024975024975025,0.0424698051539295,2
607,AT3G23230,AT1G30720,0.02997002997003,0.0470731082975981,2
608,AT2G40740,AT1G30720,0.024975024975025,0.0424698051539295,2
609,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G10120,0.004995004995005,0.0174154704356047,2
610,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT4G10120,0.00599400599400599,0.0190160984054114,2
611,mean_AT5G07810-AT1G74890,AT4G10120,0.012987012987013,0.0293337097684924,2
612,mean_AT5G03740-AT1G56170,AT1G69930,0.025974025974026,0.0433526313044385,2
613,AT1G62300,AT1G69930,0.02997002997003,0.0470731082975981,2
614,AT5G43290,AT1G69930,0.026973026973027,0.0441338189369685,2
615,AT2G33710,AT1G69930,0.013986013986014,0.0308523748014194,2
616,mean_AT5G03740-AT1G56170,AT5G37600,0.00599400599400599,0.0190160984054114,2
617,AT3G23230,AT5G37600,0.032967032967033,0.0492137173171656,2
618,AT2G33710,AT5G37600,0.028971028971029,0.0460963232785591,2
619,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT3G51910,0.003996003996004,0.015816564387993,2
620,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT3G51910,0.003996003996004,0.015816564387993,2
621,AT1G62300,AT3G51910,0.003996003996004,0.015816564387993,2
622,AT5G43290,AT5G61160,0.024975024975025,0.0424698051539295,2
623,AT1G29860,AT1G02920,0.021978021978022,0.0402736593212784,2
624,AT3G23230,AT1G02920,0.021978021978022,0.0402736593212784,2
625,mean_AT5G03740-AT1G56170,AT1G02920,0.033966033966034,0.0497753304523403,2
626,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G02920,0.027972027972028,0.045128784259219,2
627,AT1G62300,AT2G37980,0.010989010989011,0.0267704159849529,2
628,mean_AT5G03740-AT1G56170,AT2G37980,0.002997002997003,0.0141540277903914,2
629,AT3G23230,AT2G37980,0.004995004995005,0.0174154704356047,2
630,AT2G33710,AT4G35110,0.024975024975025,0.0424698051539295,2
631,AT2G40740,AT4G35110,0.020979020979021,0.0395952821020941,2
632,AT1G62300,AT4G35110,0.00599400599400599,0.0190160984054114,2
633,AT1G29860,AT4G35110,0.021978021978022,0.0402736593212784,2
634,mean_AT5G03740-AT1G56170,AT4G35110,0.011988011988012,0.028211878721505,2
635,mean_AT5G03740-AT1G56170,AT1G66880,0.00799200799200799,0.0223819307377259,2
636,AT1G62300,AT1G66880,0.027972027972028,0.045128784259219,2
637,AT2G40740,AT1G66880,0.022977022977023,0.0410897192308552,2
638,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G66880,0.021978021978022,0.0402736593212784,2
639,AT3G51910,AT3G53250,0.000999000999000999,0.00868587479466141,2
640,AT5G49330,AT3G53250,0.004995004995005,0.0174154704356047,2
641,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT3G53250,0.004995004995005,0.0174154704356047,2
642,AT4G32280,AT3G53250,0.00699300699300699,0.0209085878150626,2
643,mean_AT5G03740-AT1G56170,AT3G46110,0.000999000999000999,0.00868587479466141,2
644,AT1G29860,AT4G37900,0.00699300699300699,0.0209085878150626,2
645,mean_AT5G03740-AT1G56170,AT4G37900,0.003996003996004,0.015816564387993,2
646,AT1G62300,AT4G37900,0.004995004995005,0.0174154704356047,2
647,AT5G43290,AT4G37900,0.00899100899100899,0.0239223004908024,2
648,AT1G29860,AT2G28630,0.021978021978022,0.0402736593212784,2
649,AT1G62300,AT2G28630,0.024975024975025,0.0424698051539295,2
650,AT2G40740,AT2G28630,0.018981018981019,0.0370700727843585,2
651,mean_AT5G03740-AT1G56170,AT2G28630,0.026973026973027,0.0441338189369685,2
652,AT3G23230,AT4G39610,0.026973026973027,0.0441338189369685,2
653,AT2G33710,AT4G39610,0.031968031968032,0.0484533701163898,2
654,AT2G40740,AT4G39610,0.031968031968032,0.0484533701163898,2
655,mean_AT5G03740-AT1G56170,AT4G39610,0.015984015984016,0.0335842115417444,2
656,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G39610,0.021978021978022,0.0402736593212784,2
657,mean_AT4G01720-AT5G46350-AT3G17609,AT1G31690,0.001998001998002,0.0124306830893657,2
658,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G31690,0.000999000999000999,0.00868587479466141,2
659,AT1G62300,AT1G65690,0.025974025974026,0.0433526313044385,2
660,AT1G29860,AT1G65690,0.00699300699300699,0.0209085878150626,2
661,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G65690,0.030969030969031,0.0476340831633208,2
662,AT2G40740,AT1G65690,0.011988011988012,0.028211878721505,2
663,AT1G14580,AT2G38995,0.004995004995005,0.0174154704356047,2
664,AT5G59570,AT2G38995,0.002997002997003,0.0141540277903914,2
665,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT2G38995,0.003996003996004,0.015816564387993,2
666,mean_AT5G03740-AT1G56170,AT5G19240,0.002997002997003,0.0141540277903914,2
667,AT1G62300,AT5G19240,0.026973026973027,0.0441338189369685,2
668,AT3G23230,AT5G19240,0.016983016983017,0.0348378176611148,2
669,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G19240,0.010989010989011,0.0267704159849529,2
670,AT3G51910,AT1G13470,0.000999000999000999,0.00868587479466141,2
671,AT3G23230,AT1G05675,0.031968031968032,0.0484533701163898,2
672,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G05675,0.028971028971029,0.0460963232785591,2
673,AT1G29860,AT1G05675,0.022977022977023,0.0410897192308552,2
674,mean_AT5G03740-AT1G56170,AT1G05675,0.010989010989011,0.0267704159849529,2
675,mean_AT5G03740-AT1G56170,AT4G23150,0.00599400599400599,0.0190160984054114,2
676,AT2G33710,AT4G23150,0.00799200799200799,0.0223819307377259,2
677,AT1G62300,AT4G23150,0.017982017982018,0.0360333976534555,2
678,AT5G43290,AT4G23150,0.020979020979021,0.0395952821020941,2
679,AT1G29860,AT4G23150,0.024975024975025,0.0424698051539295,2
680,AT1G29860,AT2G29720,0.012987012987013,0.0293337097684924,2
681,mean_AT5G03740-AT1G56170,AT2G29720,0.00799200799200799,0.0223819307377259,2
682,AT1G62300,AT2G29720,0.030969030969031,0.0476340831633208,2
683,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G29720,0.021978021978022,0.0402736593212784,2
684,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G26210,0.028971028971029,0.0460963232785591,2
685,AT1G62300,AT3G26210,0.012987012987013,0.0293337097684924,2
686,mean_AT5G03740-AT1G56170,AT3G26210,0.012987012987013,0.0293337097684924,2
687,AT2G40740,AT3G26210,0.017982017982018,0.0360333976534555,2
688,AT1G62300,AT3G25250,0.010989010989011,0.0267704159849529,2
689,mean_AT5G03740-AT1G56170,AT3G25250,0.024975024975025,0.0424698051539295,2
690,AT4G32280,AT3G25250,0.00699300699300699,0.0209085878150626,2
691,mean_AT5G03740-AT1G56170,AT5G20230,0.012987012987013,0.0293337097684924,2
692,AT3G23230,AT5G20230,0.031968031968032,0.0484533701163898,2
693,AT1G62300,AT5G20230,0.02997002997003,0.0470731082975981,2
694,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT4G23210,0.000999000999000999,0.00868587479466141,2
695,AT1G14580,AT2G34060,0.001998001998002,0.0124306830893657,2
696,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT2G34060,0.001998001998002,0.0124306830893657,2
697,mean_AT4G01720-AT5G46350-AT3G17609,AT2G34060,0.010989010989011,0.0267704159849529,2
698,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G03620,0.003996003996004,0.015816564387993,2
699,AT1G07050,AT5G03620,0.002997002997003,0.0141540277903914,2
700,mean_AT4G01720-AT5G46350-AT3G17609,AT3G42725,0.004995004995005,0.0174154704356047,2
701,AT1G16530,AT3G42725,0.00699300699300699,0.0209085878150626,2
702,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G28930,0.026973026973027,0.0441338189369685,2
703,mean_AT5G03740-AT1G56170,AT3G28930,0.00899100899100899,0.0239223004908024,2
704,AT1G62300,AT3G28930,0.022977022977023,0.0410897192308552,2
705,AT2G40740,AT3G28930,0.01998001998002,0.0383365480318389,2
706,AT1G14580,AT5G25090,0.000999000999000999,0.00868587479466141,2
707,mean_AT5G03740-AT1G56170,AT2G25735,0.00799200799200799,0.0223819307377259,2
708,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G25735,0.013986013986014,0.0308523748014194,2
709,AT3G23230,AT2G25735,0.020979020979021,0.0395952821020941,2
710,AT4G32280,AT3G04300,0.033966033966034,0.0497753304523403,2
711,AT2G40740,AT1G61560,0.024975024975025,0.0424698051539295,2
712,AT3G23230,AT1G61560,0.021978021978022,0.0402736593212784,2
713,AT1G14580,AT1G57990,0.000999000999000999,0.00868587479466141,2
714,mean_AT5G03740-AT1G56170,AT4G25350,0.023976023976024,0.0417271171040015,2
715,AT3G23230,AT4G25350,0.027972027972028,0.045128784259219,2
716,AT1G29860,AT4G25350,0.02997002997003,0.0470731082975981,2
717,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G25350,0.00899100899100899,0.0239223004908024,2
718,AT1G62300,AT4G25350,0.01998001998002,0.0383365480318389,2
719,AT2G33710,AT4G25350,0.027972027972028,0.045128784259219,2
720,AT1G62310,AT5G25160,0.000999000999000999,0.00868587479466141,2
721,mean_AT4G01720-AT5G46350-AT3G17609,AT5G25160,0.00699300699300699,0.0209085878150626,2
722,AT5G43290,AT5G16570,0.000999000999000999,0.00868587479466141,2
723,mean_AT5G03740-AT1G56170,AT5G26920,0.002997002997003,0.0141540277903914,2
724,AT2G33710,AT5G26920,0.00899100899100899,0.0239223004908024,2
725,AT1G62300,AT5G26920,0.00999000999000999,0.0254714610542831,2
726,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G26920,0.00599400599400599,0.0190160984054114,2
727,AT2G40740,AT5G26920,0.011988011988012,0.028211878721505,2
728,AT1G07050,AT3G09060,0.000999000999000999,0.00868587479466141,2
729,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT4G01630,0.002997002997003,0.0141540277903914,2
730,mean_AT5G07810-AT1G74890,AT4G01630,0.014985014985015,0.0322348458994422,2
731,AT2G21710,AT1G17170,0.002997002997003,0.0141540277903914,2
732,AT1G71260,AT1G17170,0.00799200799200799,0.0223819307377259,2
733,mean_AT5G07810-AT1G74890,AT1G09950,0.015984015984016,0.0335842115417444,2
734,AT2G28500,AT1G09950,0.004995004995005,0.0174154704356047,2
735,AT1G16530,AT1G09950,0.016983016983017,0.0348378176611148,2
736,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT2G11810,0.004995004995005,0.0174154704356047,2
737,AT1G71260,AT2G11810,0.003996003996004,0.015816564387993,2
738,AT4G00940,ATMG01320,0.000999000999000999,0.00868587479466141,2
739,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT1G78530,0.002997002997003,0.0141540277903914,2
740,AT1G14580,AT1G78530,0.00799200799200799,0.0223819307377259,2
741,AT5G59570,AT1G78530,0.010989010989011,0.0267704159849529,2
742,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G78530,0.001998001998002,0.0124306830893657,2
743,AT5G59570,AT4G25000,0.000999000999000999,0.00868587479466141,2
744,mean_AT5G07810-AT1G74890,AT4G25000,0.003996003996004,0.015816564387993,2
745,AT1G52890,AT4G25000,0.002997002997003,0.0141540277903914,2
746,AT3G07650,AT2G07655,0.002997002997003,0.0141540277903914,2
747,AT3G23230,AT2G07655,0.002997002997003,0.0141540277903914,2
748,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G54640,0.025974025974026,0.0433526313044385,2
749,mean_AT5G03740-AT1G56170,AT3G54640,0.013986013986014,0.0308523748014194,2
750,AT1G62300,AT3G54640,0.017982017982018,0.0360333976534555,2
751,AT1G29860,AT3G54640,0.028971028971029,0.0460963232785591,2
752,AT2G40740,AT3G54640,0.016983016983017,0.0348378176611148,2
753,AT3G23230,AT3G54640,0.032967032967033,0.0492137173171656,2
754,AT5G43290,AT3G54640,0.017982017982018,0.0360333976534555,2
755,AT1G62300,AT1G19020,0.00999000999000999,0.0254714610542831,2
756,mean_AT5G03740-AT1G56170,AT1G19020,0.004995004995005,0.0174154704356047,2
757,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G13403,0.011988011988012,0.028211878721505,2
758,mean_AT4G01720-AT5G46350-AT3G17609,AT3G13403,0.012987012987013,0.0293337097684924,2
759,AT4G32280,AT5G18050,0.001998001998002,0.0124306830893657,2
760,AT3G51910,AT5G18050,0.004995004995005,0.0174154704356047,2
761,AT5G49330,AT5G18050,0.002997002997003,0.0141540277903914,2
762,AT1G62300,AT5G18050,0.00799200799200799,0.0223819307377259,2
763,AT5G43290,AT1G62510,0.003996003996004,0.015816564387993,2
764,AT1G07050,AT1G62510,0.00599400599400599,0.0190160984054114,2
765,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G62510,0.002997002997003,0.0141540277903914,2
766,mean_AT4G00150-AT1G74930,AT1G62510,0.00899100899100899,0.0239223004908024,2
767,AT1G62310,AT2G24850,0.002997002997003,0.0141540277903914,2
768,AT1G29860,AT2G25297,0.026973026973027,0.0441338189369685,2
769,mean_AT5G03740-AT1G56170,AT1G15520,0.028971028971029,0.0460963232785591,2
770,AT2G33710,AT1G15520,0.015984015984016,0.0335842115417444,2
771,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G02280,0.00999000999000999,0.0254714610542831,2
772,AT4G32280,AT4G02280,0.001998001998002,0.0124306830893657,2
773,AT5G43290,AT4G02280,0.016983016983017,0.0348378176611148,2
774,AT5G43840,AT4G02280,0.002997002997003,0.0141540277903914,2
775,mean_AT5G03740-AT1G56170,AT4G25070,0.002997002997003,0.0141540277903914,2
776,AT1G62300,AT4G25070,0.00599400599400599,0.0190160984054114,2
777,AT5G43290,AT4G25070,0.002997002997003,0.0141540277903914,2
778,AT3G23230,AT4G25070,0.015984015984016,0.0335842115417444,2
779,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G25070,0.002997002997003,0.0141540277903914,2
780,mean_AT4G01720-AT5G46350-AT3G17609,AT5G36800,0.002997002997003,0.0141540277903914,2
781,AT1G62310,AT5G36800,0.002997002997003,0.0141540277903914,2
782,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G36800,0.002997002997003,0.0141540277903914,2
783,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G24470,0.024975024975025,0.0424698051539295,2
784,AT1G29860,AT1G24470,0.033966033966034,0.0497753304523403,2
785,mean_AT5G03740-AT1G56170,AT1G24470,0.00999000999000999,0.0254714610542831,2
786,mean_AT5G03740-AT1G56170,AT1G66465,0.017982017982018,0.0360333976534555,2
787,AT1G62300,AT1G66465,0.025974025974026,0.0433526313044385,2
788,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G66465,0.024975024975025,0.0424698051539295,2
789,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G01960,0.000999000999000999,0.00868587479466141,2
790,AT3G23230,AT3G01960,0.001998001998002,0.0124306830893657,2
791,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G52990,0.003996003996004,0.015816564387993,2
792,AT5G43290,AT1G52990,0.014985014985015,0.0322348458994422,2
793,AT1G52890,AT1G52990,0.00699300699300699,0.0209085878150626,2
794,AT1G07050,AT1G52990,0.003996003996004,0.015816564387993,2
795,mean_AT5G03740-AT1G56170,AT4G23220,0.026973026973027,0.0441338189369685,2
796,AT1G29860,AT4G23220,0.02997002997003,0.0470731082975981,2
797,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G23220,0.030969030969031,0.0476340831633208,2
798,AT2G33710,AT4G23220,0.015984015984016,0.0335842115417444,2
799,AT1G62300,AT4G23220,0.030969030969031,0.0476340831633208,2
800,AT5G59570,AT1G63710,0.00699300699300699,0.0209085878150626,2
801,AT1G14580,AT1G63710,0.002997002997003,0.0141540277903914,2
802,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G63710,0.003996003996004,0.015816564387993,2
803,AT4G32280,AT2G29460,0.01998001998002,0.0383365480318389,2
804,mean_AT5G03740-AT1G56170,AT2G29460,0.022977022977023,0.0410897192308552,2
805,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G01390,0.002997002997003,0.0141540277903914,2
806,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G01390,0.004995004995005,0.0174154704356047,2
807,mean_AT5G07810-AT1G74890,AT1G01390,0.017982017982018,0.0360333976534555,2
808,AT4G21550,AT1G55940,0.00599400599400599,0.0190160984054114,2
809,AT1G62310,AT1G55940,0.027972027972028,0.045128784259219,2
810,mean_AT4G00150-AT1G74930,AT4G10600,0.000999000999000999,0.00868587479466141,2
811,AT5G49330,AT4G32280,0.011988011988012,0.028211878721505,2
812,AT3G51910,AT4G32280,0.00599400599400599,0.0190160984054114,2
813,AT1G62300,AT4G32280,0.00699300699300699,0.0209085878150626,2
814,AT1G52890,AT2G34080,0.00599400599400599,0.0190160984054114,2
815,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT2G34080,0.000999000999000999,0.00868587479466141,2
816,mean_AT5G07810-AT1G74890,AT2G28400,0.000999000999000999,0.00868587479466141,2
817,AT2G28500,AT2G28400,0.000999000999000999,0.00868587479466141,2
818,AT1G16530,AT2G28400,0.002997002997003,0.0141540277903914,2
819,AT1G62300,AT4G08770,0.02997002997003,0.0470731082975981,2
820,AT2G40740,AT5G57220,0.02997002997003,0.0470731082975981,2
821,AT1G29860,AT5G57220,0.018981018981019,0.0370700727843585,2
822,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G57220,0.027972027972028,0.045128784259219,2
823,AT3G23230,AT5G57220,0.030969030969031,0.0476340831633208,2
824,AT1G44830,AT4G18205,0.00899100899100899,0.0239223004908024,2
825,AT5G43290,AT4G18205,0.002997002997003,0.0141540277903914,2
826,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G18205,0.003996003996004,0.015816564387993,2
827,mean_AT4G01720-AT5G46350-AT3G17609,AT1G79770,0.000999000999000999,0.00868587479466141,2
828,AT4G21550,AT1G79770,0.002997002997003,0.0141540277903914,2
829,AT5G13790,ATMG00810,0.000999000999000999,0.00868587479466141,2
830,AT1G62300,AT4G15236,0.011988011988012,0.028211878721505,2
831,AT1G29860,AT4G15236,0.023976023976024,0.0417271171040015,2
832,AT2G40740,AT4G15236,0.025974025974026,0.0433526313044385,2
833,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G55620,0.000999000999000999,0.00868587479466141,2
834,AT1G62300,AT5G55620,0.00999000999000999,0.0254714610542831,2
835,AT3G51910,AT5G55620,0.001998001998002,0.0124306830893657,2
836,AT5G53980,AT5G55620,0.026973026973027,0.0441338189369685,2
837,AT4G32280,AT5G55620,0.00999000999000999,0.0254714610542831,2
838,AT4G21550,AT5G24330,0.00699300699300699,0.0209085878150626,2
839,AT1G14580,AT5G24330,0.00599400599400599,0.0190160984054114,2
840,AT1G62300,AT5G48657,0.00599400599400599,0.0190160984054114,2
841,mean_AT5G03740-AT1G56170,AT5G48657,0.000999000999000999,0.00868587479466141,2
842,AT2G40740,AT5G48657,0.004995004995005,0.0174154704356047,2
843,AT1G14580,AT3G04010,0.000999000999000999,0.00868587479466141,2
844,mean_AT4G01720-AT5G46350-AT3G17609,AT3G04010,0.002997002997003,0.0141540277903914,2
845,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G66500,0.00799200799200799,0.0223819307377259,2
846,AT2G37060,AT1G66500,0.003996003996004,0.015816564387993,2
847,AT5G43290,AT5G03390,0.00599400599400599,0.0190160984054114,2
848,AT1G71030,AT5G03390,0.00699300699300699,0.0209085878150626,2
849,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G03390,0.004995004995005,0.0174154704356047,2
850,mean_AT4G01720-AT5G46350-AT3G17609,AT2G07599,0.000999000999000999,0.00868587479466141,2
851,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT5G54165,0.000999000999000999,0.00868587479466141,2
852,AT2G37060,AT5G54165,0.001998001998002,0.0124306830893657,2
853,AT3G51910,AT5G54165,0.00599400599400599,0.0190160984054114,2
854,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G54190,0.001998001998002,0.0124306830893657,2
855,AT1G14580,AT5G54190,0.000999000999000999,0.00868587479466141,2
856,mean_AT4G01720-AT5G46350-AT3G17609,AT5G54190,0.002997002997003,0.0141540277903914,2
857,AT4G25490,AT5G25260,0.00999000999000999,0.0254714610542831,2
858,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT5G25260,0.00799200799200799,0.0223819307377259,2
859,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G21550,0.010989010989011,0.0267704159849529,2
860,AT3G51910,AT1G21550,0.00699300699300699,0.0209085878150626,2
861,AT2G33710,AT2G24600,0.000999000999000999,0.00868587479466141,2
862,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G19930,0.025974025974026,0.0433526313044385,2
863,AT1G62300,AT3G19930,0.018981018981019,0.0370700727843585,2
864,mean_AT5G03740-AT1G56170,AT3G19930,0.011988011988012,0.028211878721505,2
865,AT4G00870,ATMG00030,0.00599400599400599,0.0190160984054114,2
866,AT4G21550,AT2G37900,0.000999000999000999,0.00868587479466141,2
867,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT2G37900,0.000999000999000999,0.00868587479466141,2
868,AT5G59570,AT3G59930,0.000999000999000999,0.00868587479466141,2
869,AT5G43290,AT2G16500,0.000999000999000999,0.00868587479466141,2
870,AT1G71030,AT2G16500,0.000999000999000999,0.00868587479466141,2
871,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G08070,0.000999000999000999,0.00868587479466141,2
872,AT2G32030,AT3G42800,0.003996003996004,0.015816564387993,2
873,AT3G51910,AT3G42800,0.002997002997003,0.0141540277903914,2
874,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G29050,0.000999000999000999,0.00868587479466141,2
875,AT2G40740,AT3G54420,0.032967032967033,0.0492137173171656,2
876,AT1G62300,AT3G54420,0.025974025974026,0.0433526313044385,2
877,mean_AT5G03740-AT1G56170,AT3G54420,0.021978021978022,0.0402736593212784,2
878,AT1G29860,AT3G54420,0.030969030969031,0.0476340831633208,2
879,mean_AT5G03740-AT1G56170,AT5G67520,0.000999000999000999,0.00868587479466141,2
880,mean_AT5G03740-AT1G56170,AT1G69920,0.014985014985015,0.0322348458994422,2
881,AT2G33710,AT1G69920,0.027972027972028,0.045128784259219,2
882,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G69920,0.023976023976024,0.0417271171040015,2
883,AT5G43290,AT1G69920,0.025974025974026,0.0433526313044385,2
884,AT3G51910,AT1G06080,0.012987012987013,0.0293337097684924,2
885,AT5G49330,AT1G06080,0.011988011988012,0.028211878721505,2
886,AT4G32280,AT1G06080,0.003996003996004,0.015816564387993,2
887,AT2G40740,AT5G50200,0.018981018981019,0.0370700727843585,2
888,AT1G62300,AT5G50200,0.023976023976024,0.0417271171040015,2
889,mean_AT5G03740-AT1G56170,AT5G50200,0.004995004995005,0.0174154704356047,2
890,AT1G29860,AT5G50200,0.031968031968032,0.0484533701163898,2
891,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G50200,0.016983016983017,0.0348378176611148,2
892,mean_AT4G01720-AT5G46350-AT3G17609,AT4G13210,0.00599400599400599,0.0190160984054114,2
893,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G13210,0.00599400599400599,0.0190160984054114,2
894,AT1G14580,AT4G13210,0.00599400599400599,0.0190160984054114,2
895,AT1G62310,AT4G13210,0.011988011988012,0.028211878721505,2
896,mean_AT5G07810-AT1G74890,AT4G39795,0.00699300699300699,0.0209085878150626,2
897,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G39795,0.00699300699300699,0.0209085878150626,2
898,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT4G39795,0.012987012987013,0.0293337097684924,2
